Apple,Amazon,Microsoft,Google,Facebook,Boeing,UNH,Goldman,MMM,Home Depot
-0.028340026,0.019026906,-0.003421808,0.014569804,0.010459275,-0.001055636,-0.002707263,0.000669299,-0.003052124,-0.015401724
-0.040972258,-0.018896432,-0.01154926,-0.013551522,-0.01082693,-0.005783271,-0.002969157,-0.008694954,-0.005026279,-0.000395391
-0.002896414,-0.006304464,0.003684184,-0.005135336,-0.002646157,0.000501972,-0.003063009,-0.020995406,-0.008587842,0.003672177
-0.013919166,-0.038060177,-0.023387509,-0.044470442,-0.037083901,-0.028863241,-0.000512102,-0.016945706,-0.068324951,-0.007880258
0.004357354,5.48E-05,-0.00869844,0.001176506,0,0.041937657,0.002903227,-0.013443884,-0.011385744,0.006411037
0.003483139,0.039577525,0.021124521,0.018468875,0.090613074,-0.000204131,0.009067714,0.003594844,-0.008801054,0.046958637
-0.011569842,0.036008877,0.016549897,-0.00960539,-0.003272898,-0.005571906,0.013289407,-0.001207851,-0.0049216,0.003984525
0.018112304,-0.004126865,-0.024003372,-0.012348946,-0.009159491,-0.021473906,-0.015738138,-0.006130079,-0.008821123,-0.008902709
0.023236153,0.010299276,0.015825548,0.019639686,0.010813959,-0.01205176,0.001903601,-0.006965172,0.003240972,-0.000919905
0.0441751,-0.007950625,-0.015684182,-0.012464985,0.012711411,-0.016234784,-0.014312861,-0.011070247,-0.002666456,0.006932781
0.001812228,0.001528912,0.005988619,-0.000644325,-0.011643113,0.02004999,0.002955444,-0.002734446,0.006066826,-0.014630696
0.039233449,0.005642203,0.011587128,0.023922548,0.014883329,0.011309687,0.007473857,0.006554943,0.018806275,0.010044141
0.007234939,0.012138312,0.011139162,0.006277443,0.007700583,0.017940966,-0.008986819,0.00961951,0.004514388,-0.007944611
0.004806652,-0.004843326,-0.004261104,-0.000834294,0.005337961,-0.006051168,-0.007485685,-0.000843169,0.00739044,0.008062737
0.007041172,0.009802865,0.011794246,0.02737423,0.020903231,0.018116283,-0.012153532,0.019957744,0.008327505,0.007133599
0.014303947,0.000671614,0.01000617,0.013677949,0.015712225,0.003734059,0.019632619,0.007074094,0.007914716,0.004292778
-0.003803296,-0.003834441,-0.002144881,0.00062872,0.00786938,-0.004679327,0.019554094,-0.002136072,0.000634069,0.016830518
-0.002333114,-0.000854692,0.003377689,0.001766377,-0.00187179,0.006219719,0.01938895,0.004075414,0.002924511,0.004046046
-0.009088451,-0.01587225,-0.007242641,-0.019060145,-0.012430304,-0.007167942,-0.01399747,-0.009634709,-0.016281085,-0.01622361
0.009332713,0.007080701,0.002579979,0.002353567,-0.006076443,-0.003361376,0.009269307,-0.002483852,-0.010869044,-0.00851148
-0.006323669,-0.003477659,-0.00998458,-0.002939677,0.003056758,0.009297047,0.005129889,-0.007719095,0.007593638,-0.005633678
-0.003636595,-0.00467202,0.001871501,-0.01133886,-0.005877242,0.020602068,0.006914693,-0.00878296,-0.006987393,0.011277128
0.007085004,0.007044066,0.012868379,0.012397287,0.009908102,0.036130176,0.013325687,0.002953551,0.01407312,0.012645348
-0.002504935,-0.002560731,-0.00102457,-0.009123897,-0.003740051,-0.024455989,-0.010972193,0.001262125,-0.013828281,-0.01538537
0.00641161,0.012937878,0.011897477,0.009310724,0.01686611,0.011802158,-0.003752308,-0.000798321,-0.00150778,-0.001070244
-0.001114924,0.000755348,-0.003547598,-0.000416741,-0.005189947,-0.000584591,-0.006263838,-0.007190571,0.0037248,0.002571369
0.002285453,0.004416575,0.000508626,-0.003317108,-0.005432125,0.003036201,0.009146024,-0.004616781,-0.001905647,-0.001602961
-0.003605939,0.001689266,-0.003558347,-0.014261093,0.004434388,-0.021133564,-0.011349263,-0.033955976,-0.016530141,-0.009901027
-0.00212876,0.007452566,0.009590807,0.007054572,0.010390831,0.016199475,0.011438257,0.012951457,0.015019863,0.01695926
-0.003360027,0.002910954,-0.001111683,0.016098464,0.021900149,-0.016834635,-0.014003483,-0.014313139,-0.007298153,-0.002886274
0.018033981,0.007314616,0.019728906,0.031806754,0.011523652,0.012948651,0.007618781,0.010935014,0.011965726,0.004288411
0.008357848,0.014455926,0.008730995,0.017677569,-0.003660013,0.011241338,0.005259954,0.006744002,0.007365109,0.021403762
0.007715144,0.018663613,0.005114626,0.000324759,-0.00175909,-0.001746472,-0.000817627,-0.006742368,0.000696305,0.003030942
0.003465925,-0.000353686,0.002935669,-0.002439349,-0.008292765,0.03182447,0.017264652,0.017035999,0.013220696,0.008596405
-0.002680632,-0.003803598,-0.01570886,-0.011452414,-0.01651512,-0.008154804,0.001327188,0.005253417,0.005935475,0.013327145
-0.009097539,-0.003143349,0.007434576,-0.002660465,0.004889005,0.002632082,0.00682783,-0.000257006,0.007412049,0.011010878
-0.002451753,0.003046339,-0.005706917,0.008136532,0.012903157,0.003897164,0.012366396,0.002999259,-0.007115548,0.006605138
0.005490786,0.005701196,0.002572934,0.008256671,0.004489929,-0.000862692,-0.000788088,-0.006236879,-0.000975024,0.008365052
-0.008217194,0.003596753,-0.004540519,-0.003975974,5.20E-05,-0.018266659,-0.002799932,0.005158393,-0.000146394,-0.004967463
0.000524415,0.01114461,0.005651958,0.015271509,0.022867803,-0.003930172,0.009728363,-0.000769824,-0.006149612,-0.003195048
-0.010272573,-0.004576946,-0.012719395,0.000121528,-0.00487776,-0.012526924,0.006092002,-0.00740422,0.006580543,0.004357164
-0.000529501,0.004557229,0.007290562,0.018398583,0.012560592,-0.008773932,-0.00433628,-0.002285266,-0.003903025,0.000748025
-0.016159812,0.006375481,0,-0.004601693,-0.004134905,-0.038394304,-0.007258567,-0.013267609,-0.023411858,-0.007374533
0.004362098,0.00881952,0.0100139,0.001523815,0.022836573,0.004602507,-0.000829998,-0.002189909,-0.006570024,-0.000652603
-0.00557637,-0.011348044,-0.007166035,-0.010411622,-0.002475248,-0.014677983,-0.003639093,-0.00368717,-0.012924061,0.006178401
-0.002911727,-0.008409293,-0.007217669,-0.001883156,0.001191092,0.003701949,0.009845552,-0.004229412,0.005012254,-0.01447753
-0.014871296,-0.030611958,-0.020117567,-0.026543014,-0.026717552,-0.022749379,-0.014388442,-0.019821303,-0.003562326,-0.005217562
0.012405967,0.016799412,0.007012938,-0.005645485,0.013496277,0.00030186,-0.003749364,0.000180595,0.003983652,-0.000101864
-0.00146391,-0.018082986,-0.015543005,-0.012946356,-0.015879417,-0.004467193,-0.006405917,-0.0063183,-0.008444419,-0.006824185
0.00727626,0.02465504,0.011174861,0.009275522,0.001991422,0.014644312,-0.013176468,0.014715256,0.005386841,0.000974274
-0.00210242,-0.000969704,-0.000202738,0.001283457,-0.00973342,0.002569897,0.00179666,-0.012756204,0.003827116,-0.000563501
0.011182497,0.008224485,0.014197353,0.0105857,0.015644267,0.001698838,0.008722589,0.01219562,-0.006100025,-0.005535633
-0.017416365,-0.011565118,-0.00959903,-0.0217923,-0.023459693,-0.009372751,-0.002020365,-0.012899714,0.001585505,-0.002061689
0.008046955,0.003406231,0.007168087,0.019385437,0.029678831,0.000750909,0.014252183,0.001633542,0.007710739,0.004080204
0.013861958,0.006412798,0.014033701,0.014142531,0.024086667,0.004382082,0.001037904,0.004756673,0.000608143,0.000360023
0.0138852,0.016596234,0.006820818,0.012173627,0.00743005,0.021754715,0.011604734,0.027954426,0.015547412,0.008227098
-0.001206821,0.002328855,0.002651006,-0.001048553,-0.005861151,0.015325195,0.007371763,-0.005000215,0.004737431,0.007802932
-0.012976102,0.006844277,-0.001370936,0.000919519,-0.004913039,-0.01889618,-0.003717606,-0.005245766,-0.018860448,-0.003339932
0.016765988,0.023715097,0.021670905,0.025634765,0.021625383,0.015942434,0.005734679,0.006913042,0.008296307,0.005077431
0.00157045,0.009133837,0.011901315,0.004512088,0.001933158,0.013756062,0.010349635,-0.003564814,0.009331657,0.003738343
-0.00219515,0.005217763,-0.004932145,-0.004172172,-0.000434165,0.015137253,-0.006648631,0.022216324,-0.000347907,0.000956279
0.002828521,0.01176416,0.009913192,0.01261979,0.013318579,0.002190393,-0.026033223,-0.001814717,0.004773537,0.011162515
-0.005484476,-0.000547749,-0.007833827,-0.002435806,-0.003000162,0.009386925,0.020496245,0.000952303,0.000643292,-0.000646469
0.007773167,-0.016251423,-0.006849324,-0.007458979,-0.00606613,-0.013602487,-0.009748669,-0.006962463,-0.002967315,0.008259959
-0.002293115,0.000402643,0.017911829,-0.00172704,0.008890413,-0.001210123,-0.000909327,0.00897094,0.001736066,-0.000888358
0.000888001,-0.006450875,0.015997027,0.017376818,0.004620377,-0.004592857,0.000158322,0.008934322,-0.015399857,-0.001086693
0.007254313,0.015116532,-0.00287114,0.035321407,0.017827481,0.014153481,0.004035728,0.009069174,0.009253656,-0.001186723
0.009430088,0.018789221,0.029444528,0.01251522,0.013183035,-0.006559232,0.004334828,0.003433937,0.018437374,-0.004901257
-0.003131095,-0.029839927,-0.010917612,0.003663848,-0.189609218,0.009552691,0.008396763,0.001774469,0.0175164,-0.007960229
-0.016631537,0.005127223,-0.017697527,-0.023519082,-0.007772586,0.0037014,-0.004085615,0.002235241,-0.002596696,-0.011333977
-0.005602639,-0.020938027,-0.021452424,-0.015147364,-0.021899486,-0.026590867,-0.008243802,0.005512532,-0.011088627,0.000710155
0.00200089,-0.001000455,0.006738151,-0.002033204,0.008885795,0.014926195,-0.002442464,-0.00636118,0.035101463,0.00121657
0.058910124,0.011100292,0.001885341,0.002259172,-0.005388851,-0.009935386,0.000592347,-0.005854357,-0.024821043,-0.006176595
